DrugBank ID,OMIM ID
DB00642,D215470
DB00642,D217150
DB00642,D217200
DB00642,D218200
DB00642,D218800
DB00642,D219700
DB00642,D219750
DB00642,D219800
DB00642,D220100
DB00642,D220120
DB00642,D222100
DB00642,D223350
DB00642,D225740
DB00642,D225755
DB00642,D226000
DB00642,D226150
DB00642,D227300
DB00642,D230450
DB00642,D230800
DB00642,D230900
DB00642,D231000
DB00642,D231090
DB00642,D231200
DB00642,D231900
DB00642,D233100
DB00642,D233810
DB00642,D234700
DB00642,D236000
DB00642,D237450
DB00642,D237500
DB00642,D238800
DB00642,D239350
DB00642,D240200
DB00642,D240400
DB00642,D241100
DB00642,D241519
DB00642,D242100
DB00642,D243200
DB00642,D246300
DB00642,D246400
DB00642,D246470
DB00642,D247200
DB00642,D247640
DB00642,D248190
DB00642,D249100
DB00642,D250790
DB00642,D252320
DB00642,D254200
DB00642,D254400
DB00642,D254450
DB00642,D254500
DB00642,D254770
DB00642,D254800
DB00642,D255900
DB00642,D256370
DB00642,D256700
DB00642,D257200
DB00642,D257220
DB00642,D258360
DB00642,D259050
DB00642,D259500
DB00642,D259660
DB00642,D260300
DB00642,D260480
DB00642,D260570
DB00642,D260970
DB00642,D261100
DB00642,D261515
DB00642,D263300
DB00642,D263800
DB00642,D264120
DB00642,D264700
DB00642,D265400
DB00642,D266120
DB00642,D266600
DB00642,D267730
DB00642,D267740
DB00642,D268220
DB00642,D268320
DB00642,D270960
DB00642,D273300
DB00642,D273800
DB00642,D275000
DB00642,D276300
DB00642,D277350
DB00642,D277440
DB00642,D277460
DB00642,D277480
DB00642,D277730
DB00642,D277900
DB00642,D278200
DB00642,D300100
DB00642,D300125
DB00642,D300136
DB00642,D300232
DB00642,D300425
DB00642,D300491
DB00642,D300494
DB00642,D300495
DB00642,D300496
DB00642,D303110
DB00642,D304790
DB00642,D304900
DB00642,D305300
DB00642,D307700
DB00642,D308205
DB00642,D308350
DB00642,D308600
DB00642,D310468
DB00642,D311360
DB00642,D312910
DB00642,D540000
DB00642,D556500
DB00642,D600081
DB00642,D600082
DB00642,D600116
DB00642,D600131
DB00642,D600263
DB00642,D600319
DB00642,D600351
DB00642,D600467
DB00642,D600496
DB00642,D600631
DB00642,D600634
DB00642,D600803
DB00642,D600807
DB00642,D600808
DB00642,D601004
DB00642,D601042
DB00642,D601208
DB00642,D601318
DB00642,D601367
DB00642,D601518
DB00642,D601608
DB00642,D601626
DB00642,D601665
DB00642,D601666
DB00642,D601682
DB00642,D601744
DB00642,D601887
DB00642,D601888
DB00642,D601941
DB00642,D601942
DB00642,D602068
DB00642,D602080
DB00642,D602096
DB00642,D602134
DB00642,D602404
DB00642,D602439
DB00642,D602522
DB00642,D603165
DB00642,D603266
DB00642,D603388
DB00642,D604302
DB00642,D604416
DB00642,D604827
DB00642,D605021
DB00642,D605055
DB00642,D605218
DB00642,D605480
DB00642,D605526
DB00642,D605804
DB00642,D605805
DB00642,D605839
DB00642,D605841
DB00642,D605844
DB00642,D606054
DB00642,D606324
DB00642,D606369
DB00642,D606703
DB00642,D606764
DB00642,D606798
DB00642,D606889
DB00642,D607060
DB00642,D607154
DB00642,D607202
DB00642,D607225
DB00642,D607373
DB00642,D607411
DB00642,D607459
DB00642,D607498
DB00642,D607499
DB00642,D607501
DB00642,D607508
DB00642,D607516
DB00642,D607554
DB00642,D607616
DB00642,D607625
DB00642,D607628
DB00642,D607631
DB00642,D607681
DB00642,D607682
DB00642,D607685
DB00642,D607688
DB00642,D607822
DB00642,D607850
DB00642,D608013
DB00642,D608033
DB00642,D608049
DB00642,D608088
DB00642,D608105
DB00642,D608217
DB00642,D608232
DB00642,D608266
DB00642,D608320
DB00642,D608437
DB00642,D608456
DB00642,D608583
DB00642,D608622
DB00642,D608636
DB00642,D608895
DB00642,D608907
DB00644,D143100
DB00644,D144650
DB00644,D147480
DB00644,D152700
DB00644,D154275
DB00644,D156000
DB00644,D158280
DB00644,D166710
DB00644,D168601
DB00644,D194070
DB00644,D208300
DB00644,D268220
DB00647,D102300
DB00647,D104310
DB00647,D125320
DB00647,D144650
DB00647,D147530
DB00647,D155600
DB00647,D165199
DB00647,D178600
DB00647,D219700
DB00647,D260300
DB00650,D104300
DB00650,D607499
DB00651,D102100
DB00651,D102300
DB00651,D102400
DB00651,D102500
DB00651,D103100
DB00651,D103230
DB00651,D103285
DB00651,D103780
DB00651,D104130
DB00651,D104300
DB00651,D104310
DB00651,D106100
DB00651,D106400
DB00651,D107320
DB00651,D107550
DB00651,D107650
DB00651,D109100
DB00651,D109200
DB00651,D109350
DB00651,D109543
DB00651,D109800
DB00651,D110100
DB00651,D113610
DB00651,D113800
DB00651,D114480
DB00651,D114500
DB00651,D114550
DB00651,D114580
DB00651,D115000
DB00651,D115195
DB00651,D115300
DB00651,D115645
DB00651,D119500
DB00651,D121200
DB00651,D121201
DB00651,D124200
DB00651,D125310
DB00651,D125320
DB00651,D125600
DB00651,D125700
DB00651,D125850
DB00651,D125851
DB00651,D125852
DB00651,D125853
DB00651,D126200
DB00651,D127350
DB00651,D127750
DB00651,D128101
DB00651,D131200
DB00651,D131300
DB00651,D131440
DB00651,D132090
DB00651,D132100
DB00651,D132300
DB00651,D133239
DB00651,D133600
DB00651,D133690
DB00651,D134430
DB00651,D134500
DB00651,D134510
DB00651,D134520
DB00651,D134600
DB00651,D134750
DB00651,D135550
DB00651,D136200
DB00651,D137215
DB00651,D137400
DB00651,D137580
DB00651,D137750
DB00651,D137760
DB00651,D137800
DB00651,D138800
DB00651,D140300
DB00651,D140600
DB00651,D140850
DB00651,D143100
DB00651,D143465
DB00651,D143500
DB00651,D143880
DB00651,D143890
DB00651,D144010
DB00651,D144110
DB00651,D144250
DB00651,D144400
DB00651,D144650
DB00651,D144700
DB00651,D145100
DB00651,D145200
DB00651,D145500
DB00651,D145590
DB00651,D145600
DB00651,D145750
DB00651,D146110
DB00651,D146200
DB00651,D146255
DB00651,D146500
DB00651,D146700
DB00651,D146850
DB00651,D147480
DB00651,D147530
DB00651,D147540
DB00651,D148000
DB00651,D148100
DB00651,D150600
DB00651,D151380
DB00651,D151400
DB00651,D151590
DB00651,D152700
DB00651,D153800
DB00651,D153880
DB00651,D154275
DB00651,D154276
DB00651,D155100
DB00651,D155600
DB00651,D155601
DB00651,D156000
DB00651,D156190
DB00651,D157300
DB00651,D157700
DB00651,D157950
DB00651,D158280
DB00651,D160300
DB00651,D160750
DB00651,D161400
DB00651,D161900
DB00651,D164230
DB00651,D165150
DB00651,D165199
DB00651,D165720
DB00651,D166300
DB00651,D166710
DB00651,D166760
DB00651,D167320
DB00651,D167870
DB00651,D168100
DB00651,D168600
DB00651,D168601
DB00651,D170900
DB00651,D171300
DB00651,D173200
DB00651,D174800
DB00651,D175100
DB00651,D175505
DB00651,D176800
DB00651,D176807
DB00651,D178600
DB00651,D179600
DB00651,D181000
DB00651,D181460
DB00651,D181500
DB00651,D182000
DB00651,D182280
DB00651,D182830
DB00651,D184700
DB00651,D187360
DB00651,D187950
DB00651,D188030
DB00651,D188050
DB00651,D188470
DB00651,D188890
DB00651,D189600
DB00651,D189800
DB00651,D190300
DB00651,D190310
DB00651,D190400
DB00651,D191100
DB00651,D191390
DB00651,D191800
DB00651,D192000
DB00651,D192200
DB00651,D193200
DB00651,D193400
DB00651,D194070
DB00651,D194200
DB00651,D200170
DB00651,D202370
DB00651,D202400
DB00651,D203700
DB00651,D205700
DB00651,D206200
DB00651,D208085
DB00651,D208230
DB00651,D208300
DB00651,D208550
DB00651,D208700
DB00651,D208750
DB00651,D208920
DB00651,D209850
DB00651,D210050
DB00651,D211980
DB00651,D212050
DB00651,D212110
DB00651,D212112
DB00651,D212130
DB00651,D212140
DB00651,D212350
DB00651,D215140
DB00651,D215470
DB00651,D217150
DB00651,D217200
DB00651,D218200
DB00651,D218800
DB00651,D219700
DB00651,D219750
DB00651,D219800
DB00651,D220100
DB00651,D220120
DB00651,D222100
DB00651,D223350
DB00651,D225740
DB00651,D225755
DB00651,D226000
DB00651,D226150
DB00651,D227300
DB00651,D230450
DB00651,D230800
DB00651,D230900
DB00651,D231000
DB00651,D231090
DB00651,D231200
DB00651,D231900
DB00651,D233100
DB00651,D233810
DB00651,D234700
DB00651,D236000
DB00651,D237450
DB00651,D237500
DB00651,D238800
DB00651,D239350
DB00651,D240200
DB00651,D240400
DB00651,D241100
DB00651,D241519
DB00651,D242100
DB00651,D243200
DB00651,D246300
DB00651,D246400
DB00651,D246470
DB00651,D247200
DB00651,D247640
DB00651,D248190
DB00651,D249100
DB00651,D250790
DB00651,D252320
DB00651,D254200
DB00651,D254400
DB00651,D254450
DB00651,D254500
DB00651,D254770
DB00651,D254800
DB00651,D255900
DB00651,D256370
DB00651,D256700
DB00651,D257200
DB00651,D257220
DB00651,D258360
DB00651,D259050
DB00651,D259500
DB00651,D259660
DB00651,D260300
DB00651,D260480
DB00651,D260570
DB00651,D260970
DB00651,D261100
DB00651,D261515
DB00651,D263300
DB00651,D263800
DB00651,D264120
DB00651,D264700
DB00651,D265400
DB00651,D266120
DB00651,D266600
DB00651,D267730
DB00651,D267740
DB00651,D268220
DB00651,D268320
DB00651,D270960
DB00651,D273300
DB00651,D273800
DB00651,D275000
DB00651,D276300
DB00651,D277350
DB00651,D277440
DB00651,D277460
DB00651,D277480
DB00651,D277730
DB00651,D277900
DB00651,D278200
DB00651,D300100
DB00651,D300125
DB00651,D300136
DB00651,D300232
DB00651,D300425
DB00651,D300491
DB00651,D300494
DB00651,D300495
DB00651,D300496
DB00651,D303110
DB00651,D304790
DB00651,D304900
DB00651,D305300
DB00651,D307700
DB00651,D308205
DB00651,D308350
DB00651,D308600
DB00651,D310468
DB00651,D311360
DB00651,D312910
DB00651,D540000
DB00651,D556500
DB00651,D600081
DB00651,D600082
DB00651,D600116
DB00651,D600131
DB00651,D600263
DB00651,D600319
DB00651,D600351
DB00651,D600467
DB00651,D600496
DB00651,D600631
DB00651,D600634
DB00651,D600803
DB00651,D600807
DB00651,D600808
DB00651,D601004
DB00651,D601042
DB00651,D601208
DB00651,D601318
DB00651,D601367
DB00651,D601518
DB00651,D601608
DB00651,D601626
DB00651,D601665
DB00651,D601666
DB00651,D601682
DB00651,D601744
DB00651,D601887
DB00651,D601888
DB00651,D601941
DB00651,D601942
DB00651,D602068
DB00651,D602080
DB00651,D602096
DB00651,D602134
DB00651,D602404
DB00651,D602439
DB00651,D602522
DB00651,D603165
DB00651,D603266
DB00651,D603388
DB00651,D604302
DB00651,D604416
DB00651,D604827
DB00651,D605021
DB00651,D605055
DB00651,D605218
DB00651,D605480
DB00651,D605526
DB00651,D605804
DB00651,D605805
DB00651,D605839
DB00651,D605841
DB00651,D605844
DB00651,D606054
DB00651,D606324
DB00651,D606369
DB00651,D606703
DB00651,D606764
DB00651,D606798
DB00651,D606889
DB00651,D607060
DB00651,D607154
DB00651,D607202
DB00651,D607225
DB00651,D607373
DB00651,D607411
DB00651,D607459
DB00651,D607498
DB00651,D607499
DB00651,D607501
DB00651,D607508
DB00651,D607516
DB00651,D607554
DB00651,D607616
DB00651,D607625
DB00651,D607628
DB00651,D607631
DB00651,D607681
DB00651,D607682
DB00651,D607685
DB00651,D607688
DB00651,D607822
DB00651,D607850
DB00651,D608013
DB00651,D608033
DB00651,D608049
DB00651,D608088
DB00651,D608105
DB00651,D608217
DB00651,D608232
DB00651,D608266
DB00651,D608320
DB00651,D608437
DB00651,D608456
DB00651,D608583
DB00651,D608622
DB00651,D608636
DB00651,D608895
DB00651,D608907
DB00652,D102300
DB00652,D102400
DB00652,D104300
DB00652,D104310
DB00652,D125320
DB00652,D125700
DB00652,D126200
DB00652,D127750
DB00652,D128101
DB00652,D144650
DB00652,D147530
DB00652,D155600
DB00652,D157950
DB00652,D166710
DB00652,D181500
DB00652,D208300
DB00652,D230450
DB00652,D233100
DB00652,D233810
DB00652,D237500
DB00652,D243200
DB00652,D254200
DB00652,D259660
DB00652,D260300
DB00652,D266600
DB00652,D268220
DB00652,D273300
DB00652,D277350
DB00652,D300425
DB00652,D601318
DB00652,D601626
DB00652,D603165
DB00652,D603266
DB00652,D604302
DB00652,D605480
DB00652,D606324
DB00652,D606764
DB00652,D607060
DB00652,D607202
DB00652,D607373
DB00652,D607411
DB00652,D607459
DB00652,D607625
DB00652,D608105
DB00652,D608232
DB00653,D126200
DB00653,D143890
DB00653,D166710
DB00653,D268220
DB00654,D102300
DB00654,D104310
DB00654,D144650
DB00654,D145200
DB00654,D146700
DB00654,D147480
DB00654,D155600
DB00654,D158280
DB00654,D166710
DB00654,D167320
DB00654,D208700
DB00654,D260300
DB00654,D277900
DB00654,D602522
DB00655,D102100
DB00655,D102300
DB00655,D102400
DB00655,D102500
DB00655,D103100
DB00655,D103230
DB00655,D103285
DB00655,D103780
DB00655,D104130
DB00655,D104300
DB00655,D104310
DB00655,D106100
DB00655,D106400
DB00655,D107320
DB00655,D107550
DB00655,D107650
DB00655,D109100
DB00655,D109200
DB00655,D109350
DB00655,D109543
DB00655,D109800
DB00655,D110100
DB00655,D113610
DB00655,D113800
DB00655,D114480
DB00655,D114500
DB00655,D114550
DB00655,D114580
DB00655,D115000
DB00655,D115195
DB00655,D115300
DB00655,D115645
DB00655,D119500
DB00655,D121200
DB00655,D121201
DB00655,D124200
DB00655,D125310
DB00655,D125320
DB00655,D125600
DB00655,D125700
DB00655,D125850
DB00655,D125851
DB00655,D125852
DB00655,D125853
DB00655,D126200
DB00655,D127350
DB00655,D127750
DB00655,D128101
DB00655,D131200
DB00655,D131300
DB00655,D131440
DB00655,D132090
DB00655,D132100
DB00655,D132300
DB00655,D133239
DB00655,D133600
DB00655,D133690
DB00655,D134430
DB00655,D134500
DB00655,D134510
DB00655,D134520
DB00655,D134600
DB00655,D134750
DB00655,D135550
DB00655,D136200
DB00655,D137215
DB00655,D137400
DB00655,D137580
DB00655,D137750
DB00655,D137760
DB00655,D137800
DB00655,D138800
DB00655,D140300
DB00655,D140600
DB00655,D140850
DB00655,D143100
DB00655,D143465
DB00655,D143500
DB00655,D143880
DB00655,D143890
DB00655,D144010
DB00655,D144110
DB00655,D144250
DB00655,D144400
DB00655,D144650
DB00655,D144700
DB00655,D145100
DB00655,D145200
DB00655,D145500
DB00655,D145590
DB00655,D145600
DB00655,D145750
DB00655,D146110
DB00655,D146200
DB00655,D146255
DB00655,D146500
DB00655,D146700
DB00655,D146850
DB00655,D147480
DB00655,D147530
DB00655,D147540
DB00655,D148000
DB00655,D148100
DB00655,D150600
DB00655,D151380
DB00655,D151400
DB00655,D151590
DB00655,D152700
DB00655,D153800
DB00655,D153880
DB00655,D154275
DB00655,D154276
DB00655,D155100
DB00655,D155600
DB00655,D155601
DB00655,D156000
DB00655,D156190
DB00655,D157300
DB00655,D157700
DB00655,D157950
DB00655,D158280
DB00655,D160300
DB00655,D160750
DB00655,D161400
DB00655,D161900
DB00655,D164230
DB00655,D165150
DB00655,D165199
DB00655,D165720
DB00655,D166300
DB00655,D166710
DB00655,D166760
DB00655,D167320
DB00655,D167870
DB00655,D168100
DB00655,D168600
DB00655,D168601
DB00655,D170900
DB00655,D171300
DB00655,D173200
DB00655,D174800
DB00655,D175100
DB00655,D175505
DB00655,D176800
DB00655,D176807
DB00655,D178600
DB00655,D179600
DB00655,D181000
DB00655,D181460
DB00655,D181500
DB00655,D182000
DB00655,D182280
DB00655,D182830
DB00655,D184700
DB00655,D187360
DB00655,D187950
DB00655,D188030
DB00655,D188050
DB00655,D188470
DB00655,D188890
DB00655,D189600
DB00655,D189800
DB00655,D190300
DB00655,D190310
DB00655,D190400
DB00655,D191100
DB00655,D191390
DB00655,D191800
DB00655,D192000
DB00655,D192200
DB00655,D193200
DB00655,D193400
DB00655,D194070
DB00655,D194200
DB00655,D200170
DB00655,D202370
DB00655,D202400
DB00655,D203700
DB00655,D205700
DB00655,D206200
DB00655,D208085
DB00655,D208230
DB00655,D208300
DB00655,D208550
DB00655,D208700
DB00655,D208750
DB00655,D208920
DB00655,D209850
DB00655,D210050
DB00655,D211980
DB00655,D212050
DB00655,D212110
DB00655,D212112
DB00655,D212130
DB00655,D212140
DB00655,D212350
DB00655,D215140
DB00655,D215470
DB00655,D217150
DB00655,D217200
DB00655,D218200
DB00655,D218800
DB00655,D219700
DB00655,D219750
DB00655,D219800
DB00655,D220100
DB00655,D220120
DB00655,D222100
DB00655,D223350
DB00655,D225740
DB00655,D225755
DB00655,D226000
DB00655,D226150
DB00655,D227300
DB00655,D230450
DB00655,D230800
DB00655,D230900
DB00655,D231000
DB00655,D231090
DB00655,D231200
DB00655,D231900
DB00655,D233100
DB00655,D233810
DB00655,D234700
DB00655,D236000
DB00655,D237450
DB00655,D237500
DB00655,D238800
DB00655,D239350
DB00655,D240200
DB00655,D240400
DB00655,D241100
DB00655,D241519
DB00655,D242100
DB00655,D243200
DB00655,D246300
DB00655,D246400
DB00655,D246470
DB00655,D247200
DB00655,D247640
DB00655,D248190
DB00655,D249100
DB00655,D250790
DB00655,D252320
DB00655,D254200
DB00655,D254400
DB00655,D254450
DB00655,D254500
DB00655,D254770
DB00655,D254800
DB00655,D255900
DB00655,D256370
DB00655,D256700
DB00655,D257200
DB00655,D257220
DB00655,D258360
DB00655,D259050
DB00655,D259500
DB00655,D259660
DB00655,D260300
DB00655,D260480
DB00655,D260570
DB00655,D260970
DB00655,D261100
DB00655,D261515
DB00655,D263300
DB00655,D263800
DB00655,D264120
DB00655,D264700
DB00655,D265400
DB00655,D266120
DB00655,D266600
DB00655,D267730
DB00655,D267740
DB00655,D268220
DB00655,D268320
DB00655,D270960
DB00655,D273300
DB00655,D273800
DB00655,D275000
DB00655,D276300
DB00655,D277350
DB00655,D277440
DB00655,D277460
DB00655,D277480
DB00655,D277730
DB00655,D277900
DB00655,D278200
DB00655,D300100
DB00655,D300125
DB00655,D300136
DB00655,D300232
DB00655,D300425
DB00655,D300491
DB00655,D300494
DB00655,D300495
DB00655,D300496
DB00655,D303110
DB00655,D304790
DB00655,D304900
DB00655,D305300
DB00655,D307700
DB00655,D308205
DB00655,D308350
DB00655,D308600
DB00655,D310468
DB00655,D311360
DB00655,D312910
DB00655,D540000
DB00655,D556500
DB00655,D600081
DB00655,D600082
DB00655,D600116
DB00655,D600131
DB00655,D600263
DB00655,D600319
DB00655,D600351
DB00655,D600467
DB00655,D600496
DB00655,D600631
DB00655,D600634
DB00655,D600803
DB00655,D600807
DB00655,D600808
DB00655,D601004
DB00655,D601042
DB00655,D601208
DB00655,D601318
DB00655,D601367
DB00655,D601518
DB00655,D601608
DB00655,D601626
DB00655,D601665
DB00655,D601666
DB00655,D601682
DB00655,D601744
DB00655,D601887
DB00655,D601888
DB00655,D601941
DB00655,D601942
DB00655,D602068
DB00655,D602080
DB00655,D602096
DB00655,D602134
DB00655,D602404
DB00655,D602439
DB00655,D602522
DB00655,D603165
DB00655,D603266
DB00655,D603388
DB00655,D604302
DB00655,D604416
DB00655,D604827
DB00655,D605021
DB00655,D605055
DB00655,D605218
DB00655,D605480
DB00655,D605526
DB00655,D605804
DB00655,D605805
DB00655,D605839
DB00655,D605841
DB00655,D605844
DB00655,D606054
DB00655,D606324
DB00655,D606369
DB00655,D606703
DB00655,D606764
DB00655,D606798
DB00655,D606889
DB00655,D607060
DB00655,D607154
DB00655,D607202
DB00655,D607225
DB00655,D607373
DB00655,D607411
DB00655,D607459
DB00655,D607498
DB00655,D607499
DB00655,D607501
DB00655,D607508
DB00655,D607516
DB00655,D607554
DB00655,D607616
DB00655,D607625
DB00655,D607628
DB00655,D607631
DB00655,D607681
DB00655,D607682
DB00655,D607685
DB00655,D607688
DB00655,D607822
DB00655,D607850
DB00655,D608013
DB00655,D608033
DB00655,D608049
DB00655,D608088
DB00655,D608105
DB00655,D608217
DB00655,D608232
DB00655,D608266
DB00655,D608320
DB00655,D608437
DB00655,D608456
DB00655,D608583
DB00655,D608622
DB00655,D608636
DB00655,D608895
DB00655,D608907
DB00657,D102300
DB00657,D104310
DB00657,D115300
DB00657,D125320
DB00657,D127750
DB00657,D144650
DB00657,D147530
DB00657,D155601
DB00657,D166710
DB00657,D181500
DB00657,D208700
DB00657,D268220
DB00661,D104300
DB00661,D147480
DB00661,D155100
DB00661,D166710
DB00661,D268220
DB00663,D102100
DB00663,D102300
DB00663,D102400
DB00663,D102500
DB00663,D103100
DB00663,D103230
DB00663,D103285
DB00663,D103780
DB00663,D104130
DB00663,D104300
DB00663,D104310
DB00663,D106100
DB00663,D106400
DB00663,D107320
DB00663,D107550
DB00663,D107650
DB00663,D109100
DB00663,D109200
DB00663,D109350
DB00663,D109543
DB00663,D109800
DB00663,D110100
DB00663,D113610
DB00663,D113800
DB00663,D114480
DB00663,D114500
DB00663,D114550
DB00663,D114580
DB00663,D115000
DB00663,D115195
DB00663,D115300
DB00663,D115645
DB00663,D119500
DB00663,D121200
DB00663,D121201
DB00663,D124200
DB00663,D125310
DB00663,D125320
DB00663,D125600
DB00663,D125700
DB00663,D125850
DB00663,D125851
DB00663,D125852
DB00663,D125853
DB00663,D126200
DB00663,D127350
DB00663,D127750
DB00663,D128101
DB00663,D131200
DB00663,D131300
DB00663,D131440
DB00663,D132090
DB00663,D132100
DB00663,D132300
DB00663,D133239
DB00663,D133600
DB00663,D133690
DB00663,D134430
DB00663,D134500
DB00663,D134510
DB00663,D134520
DB00663,D134600
DB00663,D134750
DB00663,D135550
DB00663,D136200
DB00663,D137215
DB00663,D137400
DB00663,D137580
DB00663,D137750
DB00663,D137760
DB00663,D137800
DB00663,D138800
DB00663,D140300
DB00663,D140600
DB00663,D140850
DB00663,D143100
DB00663,D143465
DB00663,D143500
DB00663,D143880
DB00663,D143890
DB00663,D144010
DB00663,D144110
DB00663,D144250
DB00663,D144400
DB00663,D144650
DB00663,D144700
DB00663,D145100
DB00663,D145200
DB00663,D145500
DB00663,D145590
DB00663,D145600
DB00663,D145750
DB00663,D146110
DB00663,D146200
DB00663,D146255
DB00663,D146500
DB00663,D146700
DB00663,D146850
DB00663,D147480
DB00663,D147530
DB00663,D147540
DB00663,D148000
DB00663,D148100
DB00663,D150600
DB00663,D151380
DB00663,D151400
DB00663,D151590
DB00663,D152700
DB00663,D153800
DB00663,D153880
DB00663,D154275
DB00663,D154276
DB00663,D155100
DB00663,D155600
DB00663,D155601
DB00663,D156000
DB00663,D156190
DB00663,D157300
DB00663,D157700
DB00663,D157950
DB00663,D158280
DB00663,D160300
DB00663,D160750
DB00663,D161400
DB00663,D161900
DB00663,D164230
DB00663,D165150
DB00663,D165199
DB00663,D165720
DB00663,D166300
DB00663,D166710
DB00663,D166760
DB00663,D167320
DB00663,D167870
DB00663,D168100
DB00663,D168600
DB00663,D168601
DB00663,D170900
DB00663,D171300
DB00663,D173200
DB00663,D174800
DB00663,D175100
DB00663,D175505
DB00663,D176800
DB00663,D176807
DB00663,D178600
DB00663,D179600
DB00663,D181000
DB00663,D181460
DB00663,D181500
DB00663,D182000
DB00663,D182280
DB00663,D182830
DB00663,D184700
DB00663,D187360
DB00663,D187950
DB00663,D188030
DB00663,D188050
DB00663,D188470
DB00663,D188890
DB00663,D189600
DB00663,D189800
DB00663,D190300
DB00663,D190310
DB00663,D190400
DB00663,D191100
DB00663,D191390
DB00663,D191800
DB00663,D192000
DB00663,D192200
DB00663,D193200
DB00663,D193400
DB00663,D194070
DB00663,D194200
DB00663,D200170
DB00663,D202370
DB00663,D202400
DB00663,D203700
DB00663,D205700
DB00663,D206200
DB00663,D208085
DB00663,D208230
DB00663,D208300
DB00663,D208550
DB00663,D208700
DB00663,D208750
DB00663,D208920
DB00663,D209850
DB00663,D210050
DB00663,D211980
DB00663,D212050
DB00663,D212110
DB00663,D212112
DB00663,D212130
DB00663,D212140
DB00663,D212350
DB00663,D215140
DB00663,D215470
DB00663,D217150
DB00663,D217200
DB00663,D218200
DB00663,D218800
DB00663,D219700
DB00663,D219750
DB00663,D219800
DB00663,D220100
DB00663,D220120
DB00663,D222100
DB00663,D223350
DB00663,D225740
DB00663,D225755
DB00663,D226000
DB00663,D226150
DB00663,D227300
DB00663,D230450
DB00663,D230800
DB00663,D230900
DB00663,D231000
DB00663,D231090
DB00663,D231200
DB00663,D231900
DB00663,D233100
DB00663,D233810
DB00663,D234700
DB00663,D236000
DB00663,D237450
DB00663,D237500
DB00663,D238800
DB00663,D239350
DB00663,D240200
DB00663,D240400
DB00663,D241100
DB00663,D241519
DB00663,D242100
DB00663,D243200
DB00663,D246300
DB00663,D246400
DB00663,D246470
DB00663,D247200
DB00663,D247640
DB00663,D248190
DB00663,D249100
DB00663,D250790
DB00663,D252320
DB00663,D254200
DB00663,D254400
DB00663,D254450
DB00663,D254500
DB00663,D254770
DB00663,D254800
DB00663,D255900
DB00663,D256370
DB00663,D256700
DB00663,D257200
DB00663,D257220
DB00663,D258360
DB00663,D259050
DB00663,D259500
DB00663,D259660
DB00663,D260300
DB00663,D260480
DB00663,D260570
DB00663,D260970
DB00663,D261100
DB00663,D261515
DB00663,D263300
DB00663,D263800
DB00663,D264120
DB00663,D264700
DB00663,D265400
DB00663,D266120
DB00663,D266600
DB00663,D267730
DB00663,D267740
DB00663,D268220
DB00663,D268320
DB00663,D270960
DB00663,D273300
DB00663,D273800
DB00663,D275000
DB00663,D276300
DB00663,D277350
DB00663,D277440
DB00663,D277460
DB00663,D277480
DB00663,D277730
DB00663,D277900
DB00663,D278200
DB00663,D300100
DB00663,D300125
DB00663,D300136
DB00663,D300232
DB00663,D300425
DB00663,D300491
DB00663,D300494
DB00663,D300495
DB00663,D300496
DB00663,D303110
DB00663,D304790
DB00663,D304900
DB00663,D305300
DB00663,D307700
DB00663,D308205
DB00663,D308350
DB00663,D308600
DB00663,D310468
DB00663,D311360
DB00663,D312910
DB00663,D540000
DB00663,D556500
DB00663,D600081
DB00663,D600082
DB00663,D600116
DB00663,D600131
DB00663,D600263
DB00663,D600319
DB00663,D600351
DB00663,D600467
DB00663,D600496
DB00663,D600631
DB00663,D600634
DB00663,D600803
DB00663,D600807
DB00663,D600808
DB00663,D601004
DB00663,D601042
DB00663,D601208
DB00663,D601318
DB00663,D601367
DB00663,D601518
DB00663,D601608
DB00663,D601626
DB00663,D601665
DB00663,D601666
DB00663,D601682
DB00663,D601744
DB00663,D601887
DB00663,D601888
DB00663,D601941
DB00663,D601942
DB00663,D602068
DB00663,D602080
DB00663,D602096
DB00663,D602134
DB00663,D602404
DB00663,D602439
DB00663,D602522
DB00663,D603165
DB00663,D603266
DB00663,D603388
DB00663,D604302
DB00663,D604416
DB00663,D604827
DB00663,D605021
DB00663,D605055
DB00663,D605218
DB00663,D605480
DB00663,D605526
DB00663,D605804
DB00663,D605805
DB00663,D605839
DB00663,D605841
DB00663,D605844
DB00663,D606054
DB00663,D606324
DB00663,D606369
DB00663,D606703
DB00663,D606764
DB00663,D606798
DB00663,D606889
DB00663,D607060
DB00663,D607154
DB00663,D607202
DB00663,D607225
DB00663,D607373
DB00663,D607411
DB00663,D607459
DB00663,D607498
DB00663,D607499
DB00663,D607501
DB00663,D607508
DB00663,D607516
DB00663,D607554
DB00663,D607616
DB00663,D607625
DB00663,D607628
DB00663,D607631
DB00663,D607681
DB00663,D607682
DB00663,D607685
DB00663,D607688
DB00663,D607822
DB00663,D607850
DB00663,D608013
DB00663,D608033
DB00663,D608049
DB00663,D608088
DB00663,D608105
DB00663,D608217
DB00663,D608232
DB00663,D608266
DB00663,D608320
DB00663,D608437
DB00663,D608456
DB00663,D608583
DB00663,D608622
DB00663,D608636
DB00663,D608895
DB00663,D608907
DB00668,D104300
DB00668,D147530
DB00668,D155100
DB00668,D166300
DB00668,D167320
DB00668,D208300
DB00668,D268220
DB00669,D155100
DB00669,D157950
DB00672,D125853
